url,title,play,user
/playlist?id=5157518567,他的例外不会是你,270万,浪漫心动选手
/playlist?id=3122153446,网易边路伤感音乐,583万,孤独与我独享
/playlist?id=5370548151,2020的最后一场流星雨，要一起去看吗？,405万,达哥的温柔电台
/playlist?id=5064321904,星星还是那么亮 月亮还是在天上,25万,她的声音我记得
/playlist?id=5241389941,永不失联的爱 单依纯,30万,飞羊飞
/playlist?id=2888526427,少年不识李宗盛 听懂已是曲中人,606万,云音乐VIP
/playlist?id=5324368511,心动辑｜总会有一场相遇是隔着人海互相奔赴,125万,浪漫仅供参考
/playlist?id=5299221197,『心动信号』想与你一起坠入这爱情的海,305万,雾与晨的杂货店
/playlist?id=5232847228,［☁］神也羡煞我北祀.,21万,有我北祀便有天
/playlist?id=3184728381,神仙翻唱：超好听的女生翻唱集鸭,237万,小攀哟
/playlist?id=3061793121,世间温柔皆遗憾,1541万,窥尽人间遗憾
/playlist?id=5100698746,“欲落的樱花终究等不到富士山的日落.”,173万,痴情jie
/playlist?id=3159922485,今天的风超甜，因为是从你的方向吹来,555万,四季里的懒睡猫
/playlist?id=4992525864,关掉所有的坏情绪和想太多，睡个好觉,112万,空气很颓废
/playlist?id=5235207058,你的声音连同气息 穿过秋天漫长的电话线,236万,獨鎵誋憶
/playlist?id=5269805887,寂寞无害：在深秋的某个咖啡厅想起你,230万,GNC顾念晨
/playlist?id=5194912984,民乐之魂｜中华文化之精髓 先人智慧之结晶,16万,52赫兹共振
/playlist?id=5108955230,本次列车终点站为:嘉禾望岗。,74万,阿余_小余
/playlist?id=5121921415,神仙翻唱:贼好听的翻唱集,240万,小叶哟
/playlist?id=5186785174,整装待发 | 嘿！开学准备好行李箱了吗？,102万,WICK小叔叔
/playlist?id=3177659718,爱情公寓5 系列电视剧原声全收录,151万,尤文杰BBLin
/playlist?id=4971468782,给压抑的情绪放个小假，带上好心情出发吧,248万,鱼骨与飞鸟集
/playlist?id=4934135796,黑胶必打卡｜别问 问就是单曲循环华语歌曲,894万,云音乐VIP
/playlist?id=2967801365,拒绝做咸鱼：励志华语为梦护航,349万,真咸鱼饼干
/playlist?id=5352675612,被窝万岁 | 还有音乐来为你加温,297万,早起呆毛会炸
/playlist?id=5359650773,想把你藏进外套里，陪伴你度过这冬季,307万,凌晨思夜
/playlist?id=5291540068,"风比她温柔“,71万,欢心-K
/playlist?id=4970544899,所以爱会消失对不对""",528万,我有一堆好歌单
/playlist?id=5301010622,在没有相见的日子里，请你万分保重,192万,橘子觉主
/playlist?id=4952693863,把温柔和长篇大论留给值得的人,385万,银河趣事收藏家
/playlist?id=5340960546,他们说今晚的夜色很好,133万,韩羡Y
/playlist?id=4988462925,一路同行|追梦的路上你并不孤单,55万,暮色来迟
/playlist?id=3217100494,须知少时凌云志，曾许人间第一流,621万,火星小卖部
/playlist?id=4982074494,下次再遇到喜欢的记得做朋友,174万,伤感句子博主
/playlist?id=5235619736,“但愿人长久，千里共婵娟”,15万,司星南
/playlist?id=5291498023,希望在这个秋天，能和更好的自己碰面,100万,治愈事务所-
/playlist?id=5095252363,“你别皱眉，我走就是了”,106万,敌厌
/playlist?id=4881715846,超超超超级好听的神仙翻唱鸭,225万,苏冷末-
/playlist?id=5133082200,想温柔整个世界,68万,噶炸
/playlist?id=5336535923,你是一首旋律，写在冬天的阳光里,492万,撩gay高手
/playlist?id=5218845904,舒心解忧 | 不管生活怎么样 歌还是要听的,370万,真爱喝柠檬茶
/playlist?id=5255521319,一杯敬祖国 一杯敬亲情,95万,你是七月的欢喜
/playlist?id=2913547286,只有几十秒的歌词都是直击心灵【铃声版】,398万,學會笑著搖頭拒絕自己喜歡的東西
/playlist?id=5151027000,仲夏夜之梦 迷幻浪漫派对计划,125万,西柚甜
/playlist?id=5066024507,“再见也不说，没礼貌的小鬼”,109万,晚冬色
/playlist?id=5034471300,盒子酸奶的片尾曲,14万,把纸片当老婆的菜粉蝶
/playlist?id=5286195477,秋日浪漫｜遇见你，是时光最温柔的惊喜,276万,治愈事务所-
/playlist?id=5237707100,误入秘密花园，把心事唱给每一朵花听,324万,献给莉莉的玫瑰
/playlist?id=5172859549,夜色如水，与心爱之人一起听见浪漫,199万,蜜糖男孩
/playlist?id=4902993392,『精选翻唱』万人血书求完整～,202万,小黑豪吖
/playlist?id=3175286632,超好听的高潮翻唱呀,6525万,我鲁班不坑
/playlist?id=4889607412,德云社专属，呀吼,54万,-Peawly
/playlist?id=5140800697,“我与秋风皆过客 你携秋水揽星河”,36万,林辰-ovo
/playlist?id=5198756791,希望九月有很多嘴角上扬的小窃喜,832万,螚安Vivienne
/playlist?id=5362048759,有些心动，一开始便覆水难收,40万,刘心依依依
/playlist?id=3072133338,还要多远才能进入你的心,1279万,祝你好梦哦zzzzx
/playlist?id=4992341190,晚风轻诉 藏在生活里的朦胧诗,327万,獨鎵誋憶
/playlist?id=4912968028,人生漫长 祝你们可爱的不像话 ​​​​,380万,螚安Vivienne
/playlist?id=5291457135,浪漫系：请允许我成为你四季的限定,382万,砚青钦墨
/playlist?id=3172064611,精选优质中文咕咚音乐（DJ版）,76万,二十-岁大叔
/playlist?id=5177881847,「宝藏国语 | 一曲容纳几腔忧愁」,100万,原创君
/playlist?id=3074947824,坐上时光机，带你一起回到小时候,308万,情思天鹅
/playlist?id=4949060537,夏日旋律｜ 挑战一秒心动 ~ ❤,197万,海绵宝宝不喜欢黄色
/playlist?id=5254739915,心事博物馆 | 来寄存那些隐藏心底的秘密,46万,olly的牙缝
/playlist?id=5258074467,公路摇滚 | 彳亍在面具下的独身主义,40万,祖安第一文明选手
/playlist?id=4968258102,不爱了 你发遗书都没用,1420万,我有一堆好歌单
/playlist?id=2807573220,“记得温柔”【翻唱】,2951万,湫小兮-
/playlist?id=5048694689,听完这些歌，要不要来场甜甜的恋爱,1098万,柠檬木有枝
/playlist?id=4915137971,青春有你2｜相关歌曲收录,290万,Babyheart2
/playlist?id=5311085218,一个可以帮你对抗寒冬的播放列表,288万,献给莉莉的玫瑰
/playlist?id=5073755510,不谓侠/日不落/执迷不悟/会不会/致青春♥,63万,花言笙语
/playlist?id=5175828159,一起听| 你说秋天适合思念，我说更适合见面,268万,柚時一念
/playlist?id=5217241339,张杰金曲 | 你的青春一定听过这些歌,132万,网易云音乐
/playlist?id=4924299113,边路专属BGM,40万,乔妹专属边路
/playlist?id=5236161998,戴羽彤｜住在心里的女孩 以后也要住进家里,27万,不爱吃糖orz
/playlist?id=3233680830,周深——宝藏男孩的一万种可能,19万,琉璃千千
/playlist?id=4867035447,精选丨林宥嘉 薛之谦 毛不易 陈奕迅 李荣浩,18万,梁靖国Official
/playlist?id=5298877351,边路伤感bgm,32万,神明亦有遗憾呀
/playlist?id=5356890205,专治失恋：清澈透骨，与孤独为伴,109万,猫咪喵喵嘻嘻嘻
/playlist?id=2745516846,翻唱比原唱好听的歌单,25万,当浑浊成为常态_清白便成罪过
/playlist?id=2741209081,那些好听的翻唱Cover集,161万,瑾汐很甜
/playlist?id=5263113545,欢迎乘坐浪漫号列车，穿过悠长假日,281万,干杯冰果汁
/playlist?id=4898481810,那些耳熟能详的老歌翻唱.,18万,看见小倪了吗
/playlist?id=4981594831,都市旋律丨国产「类city pop 」松软发酵,211万,陈北及
/playlist?id=5226974145,经典老歌 百听不厌,16万,卖机机的郭德纲
/playlist?id=3046068258,「声控」撩人男友/磁性/奶狗少年/霸道/甜,165万,废柴学长_
/playlist?id=5364205128,下个下雪的日子 我们见一面吧,14万,Snowy_M
/playlist?id=3233216768,歌手当打之年【顺序播放】,122万,铺垫先生
/playlist?id=3177310560,生活需要加点糖，才会过得更香甜,388万,流年忧光影
/playlist?id=3091045292,港片往事｜那时风华绝代正青春【全】,570万,下一颗巧克力
/playlist?id=5230738694,晚安打工人 | 明天的烦恼交给明天,420万,Tataaaaaaa_
/playlist?id=5088136517,2020最伤感的歌曲,36万,落暮可投稿
/playlist?id=5295194188,念念不忘 | 你真的放下那个人了吗,505万,柠檬木有枝
/playlist?id=5362258991,第一个告诉你下雪的人，一定很喜欢你吧,381万,螚安Vivienne
/playlist?id=4880408201,冰糖炖雪梨 电视剧原声带,163万,尤文杰BBLin
/playlist?id=3052560071,橘子海┆霓虹花园┆落日飞车┆告五人┆甜约翰,42万,Zhoasis
/playlist?id=4922711412,乘风破浪的姐姐 ｜歌曲全收录,428万,郑乃馨NENE
/playlist?id=3133272003,恭贺新年｜2020｜都是超市商场热门新年歌曲,13万,借風擁妳
/playlist?id=2929941515,神仙翻唱｜超甜 女声 个人向.,280万,ii某某_
/playlist?id=5253005963,咚鼓DJ版土嗨，蹦迪专用,47万,音乐人ASM
/playlist?id=2940271016,【咚鼓DJ】经典流行歌曲,877万,点燃煜
/playlist?id=5217235217,致爱张杰 | 关于爱的20种表达方式,82万,网易云音乐
/playlist?id=5219280597,秋天会有炒板栗和新的遇见,244万,念念念安娜
/playlist?id=5187655272,恋恋七夕｜遇见你，看世间万物都浪漫心动,48万,十三逆旅Cobain
/playlist?id=4902429741,我对你又何止是执迷不悟,46万,忌仞
/playlist?id=4901511925,【刷歌升级】60～70秒超短歌曲一万首,380万,归航有时
/playlist?id=5171030049,半是蜜糖半是伤 电视剧原声带,33万,去爱吧像从来没受伤一样
/playlist?id=3223510905,徐佳莹 《歌手》系列演唱歌曲,17万,一生一次懿心动
/playlist?id=4950427080,清平乐丨四十二年如梦过 东风吹淚洒昭陵,61万,VARERED
/playlist?id=4972089387,“Cover集|超好听翻唱系列”,127万,Rang_Q
/playlist?id=3093826086,张婧之｜中文DJ跳舞专属,138万,张婧之
/playlist?id=5337850822,不曾遗忘的符号：流行与传统的次元破壁,303万,不曾遗忘的符号
/playlist?id=5337372093,一人一首代表曲｜名，~~有点强迫症,42万,notFand
/playlist?id=3183830927,怀旧随身听 回到悸动的90年代,780万,西柚甜
/playlist?id=3061618560,超好听的女生翻唱音乐,146万,北觅作者
/playlist?id=3232810987,神仙唱歌 | 出不了门，就宅在家里听演唱会,154万,鱼骨与飞鸟集
/playlist?id=5122302875,经典永不过时：20世纪百大华语歌手,126万,道格小迷弟
/playlist?id=4887974807,青春的记忆|九十年代最好听的100首歌,971万,宁遇夏
/playlist?id=2909342708,【国漫崛起】音乐与动漫的巧妙融合,248万,云音乐VIP
/playlist?id=5260535564,冬天快乐｜我哼着歌，你自然地就接下一段。,626万,傻傻傻傻傻了
/playlist?id=3077285212,渴望找到时光隧道，重回年少简单与美好,264万,真咸鱼饼干
/playlist?id=5363564122,限定旋律升温，陪你过冬天丨硬地原创11月榜,57万,硬地原创音乐榜
/playlist?id=5246977454,那些一听就耳熟的华语慢摇金曲,24万,七亿姑娘的梦
/playlist?id=2880025172,70后80后90后经典老歌500首「精选」,3064万,侠侣亲子-许天准
/playlist?id=2811031169,1000首90年代经典老歌-80后童年的回忆,3271万,约翰德小炒肉
/playlist?id=3189681219,九下课内必背古诗词（人教版）,18万,这椅子必须是我的啊
/playlist?id=5019795031,老歌越经典，旧情难再续,248万,还不够远-
/playlist?id=2963817025,年少有为的男孩们“用尽我的一切奔向你啊”,14万,啵啵说我的赞呢
/playlist?id=5294089400,华语爵士 | 写在秋日晚风里的慵懒情绪,31万,后现代养猪专业户
/playlist?id=2883834352,2003—2007年的神曲，都是神仙打架,329万,仰望星空之
/playlist?id=3041475018,【回忆时光】九十年代火遍大街小巷的歌曲,476万,一切_随遇而安
/playlist?id=3062667963,好听到炸裂的古风歌曲合集,109万,沉香亭北-Y
/playlist?id=4912651760,TFBOYS「日光旅行」七周年演唱会,16万,告白气球v
/playlist?id=4859315921,《琉璃》《琉璃美人煞》电视剧音乐,19万,晴天icon
/playlist?id=5239346875,「千禧盛世」陪伴一代人青春的101首情歌,14万,七七八八不要九七七八八不要九啊
/playlist?id=3036110632,『古风』不问花开几许，只问浅笑安然,32万,枕慕
/playlist?id=4970210576,华语R&B ：慵懒独处花园,204万,蜜糖男孩
/playlist?id=5083551110,仙气飘飘这些古风告诉你诗与歌的平衡美,583万,三亿资产肥治
/playlist?id=2935044584,一『肖』倾心，独『战』慕情,67万,掌殤旻殊VIP
/playlist?id=5323682746,吹灭读书灯，一身都是月。,69万,柠檬味的灌汤包
/playlist?id=4955990649,戏腔/古风歌曲--戏子多秋 可怜一处情深旧…,40万,菲丶轩
/playlist?id=2900426813,那些比较火的古风歌,287万,安和森_oMFy
/playlist?id=2953318428,戏腔古韵 | 游京,26万,蕗萸燑
/playlist?id=5174530586,【纯真年代】一首歌，带你回到童年,181万,东东龙儿童音乐工作室
/playlist?id=4920281829,温山软水万千 不及你眉眼半分,109万,梅格妮-妮
/playlist?id=3020052469,【古风】好听到爆的古风歌曲大杂烩,801万,kath-苒
/playlist?id=2933222749,『武侠影视金曲100首』每个人心中的江湖梦,2105万,枫jackie
/playlist?id=5304471917,华语爵士|微醺时刻的专属慵懒,37万,睡醒在森林
/playlist?id=4899612791,AnwarTurak安外尔.图如克,156万,anwarturak_
/playlist?id=3023127413,听一曲残荷，清寒的声韵,58万,哥哥要喝排骨汤吗
/playlist?id=2767811922,古风｜闲庭抚琴桃花酒，叶落似是故人归,699万,科科是王子
/playlist?id=2803827325,【付费篇】广播剧歌曲合集,91万,微雨望阳
/playlist?id=5214726966,愿你以渺小启程，以伟大结尾,128万,大肥猫好可爱哟
/playlist?id=3085216604,开车犯困必听99首DJ,577万,杜柏达达达
/playlist?id=5130221125,TFBOYS：愿我们的青春都能被珍藏,18万,最好的那年yo
/playlist?id=4979300484,弹鼓-咚鼓-古风-DJ,19万,鹏braver
/playlist?id=5251743230,【高燃古风】写作业游戏运动必备,19万,生于世间不由我
/playlist?id=2584404064,猫耳fm广播剧主题曲,228万,落月满西楼
/playlist?id=2916006815,原耽 /同人/广播剧/剧情歌,75万,椰汁芋圆呆子
/playlist?id=2870106565,古风精选 | 超好听的仙气中国风歌曲,474万,飞行棋的猫mor
/playlist?id=2895575219,音阙诗听的二十四节气,627万,音阙诗听
/playlist?id=3016270816,百首经典粤语现场版一次Live个够,173万,7nance
/playlist?id=3193358862,「国风堂」合辑,148万,国风堂音乐企划
/playlist?id=3178112732,【岁月留声】重温八十年代的经典歌曲,255万,一切_随遇而安
/playlist?id=5255938731,愿山河永在 愿生生不息,130万,大肥猫好可爱哟
/playlist?id=5092129818,「古风·恋」风月无声，落笔小荷尖,33万,风烠鹭啭
/playlist?id=5031567528,阴阳师及其衍生游戏式神角色歌曲,15万,似寒han
/playlist?id=5358540025,【古风】桃花妆，青丝三尺满庭芳,13万,尹木卡
/playlist?id=3030118236,Mattohti Sattar麦托合提.萨塔尔,357万,anwarturak_
/playlist?id=5213034777,维吾尔族歌手MuratjanMuhtar,18万,Ghulamjan-Yakup
/playlist?id=5213052421,维吾尔族民歌HoxurKari,16万,Reyimjan-Abdukeyum
/playlist?id=5179226305,对所有人，都别吝啬表达你的爱,12万,Zero李末
/playlist?id=5198701783,橘右京伤感BGM,12万,冷瞳_Ttub
/playlist?id=5150576196,赵英俊翻唱计划,12万,BlossomDom
/playlist?id=5247141827,愿所有相遇 都恰逢其时,12万,如鲸向海丨丶
/playlist?id=5103826354,边 路 伤 感 澜,12万,末日长河
/playlist?id=5173932579,国语 | 跟孤独重归于好,12万,Land-Escape
/playlist?id=5104686399,国风童谣｜唤醒你的童年记忆,12万,迩ran
/playlist?id=5268908990,如果再遇到爱的人,12万,至尊黑_
/playlist?id=4893150572,好听到炸裂的中文说唱,12万,良子亮
/playlist?id=5143463761,歌治愈着你那♬ 满含泪水的眼睛,12万,心要疯
/playlist?id=3176602660,华晨宇：好想爱这个世界啊,12万,白泽一_
/playlist?id=5000396213,老番茄《47》帅气来袭！某幻《斗士》登场！,11万,山岛梨
/playlist?id=4927964406,「恋恋故人难·古风歌系列」南风知意,11万,恋恋故人难
/playlist?id=5080137415,超好听的电视剧|插曲|主题曲|持续更新|,11万,网易丁久_
/playlist?id=5344894406,邮差和信 海鸟和鱼 落叶和风,11万,墨_安澜
/playlist?id=5127348534,遇见了温柔的人所以想温柔待人,11万,小乂怕疼
/playlist?id=4939182317,Rap | 遇见你很高兴 带我远离那些纷扰,11万,SkrXun
/playlist?id=5118037613,私藏丨超级好听的温柔女声,11万,温知柔
/playlist?id=5051187896,你会游泳吗？ 我们一起坠入爱河吧.,10万,-王新阳-
/playlist?id=5266815730,完美先生和差不多xiao姐 影视剧原声带,10万,招摇芷嫣-琉璃-司凤璇玑szd
/playlist?id=5339763387,好奇心被眼神交汇出卖,11万,反掷
/playlist?id=5207336931,【治愈系温暖歌声】岁月温暖了你的悲伤,10万,浠维Laraine
/playlist?id=5206524680,国风说唱 ¦ 锦绣河山是所有人的家,10万,哇一-
/playlist?id=5359300532,每一首说唱都有一段故事,10万,苏小安
/playlist?id=4923950886,【虞书欣】——未来可期❤,10万,Moonlit_E
/playlist?id=5069423356,回忆杀｜10年前爆火的经典歌曲 • 怀旧珍藏,99988,水星先生STAR
/playlist?id=4921500847,好听的国语HIPHOP,97682,圡啊
/playlist?id=5232020717,RAPPER究极进化 B E A T / 超优质RAP BEAT,96586,DIRTYSAUCE
/playlist?id=4880016126,古风同人 • 魔道祖师江湖录,95540,看那海上月
/playlist?id=5119824534,【古风·戏腔】三尺高台，唱不尽繁华,96371,二岁的哆啦
/playlist?id=4957450782,刘雨昕原唱翻唱合集,93133,Rearrange_
/playlist?id=5045574735,『挖掘宝藏』盘点小众且优秀的中文说唱曲目,92087,内啡肽MathsC
/playlist?id=5366468183,这个寒冬，陪你一起度过,92176,回首解忧
/playlist?id=5259125150,阿不都热西提AbdurixitYusup,91289,Yakupjan-Official
/playlist?id=5346178132,午夜心碎俱乐部 | 欢迎光临,90588,时间总是嘲笑p
/playlist?id=5352737487,不听会后悔的歌曲合集,88824,贺婧琦
/playlist?id=5170339989,❥乌兹别克歌手‖Uzmir Media✔,91424,Mamatjan-official
/playlist?id=3235692623,[名侦探学院]-要做就做NO.1,87967,KotiZ
/playlist?id=5148325270,赵英俊作品重唱企划,87577,秋北阿七
/playlist?id=5333923346,古风｜春深花浅笑，秋浓叶忧伤,86480,黎云慈
/playlist?id=4883216710,写作业(最好是抄笔记)时听的古风歌,86900,华筱呐
/playlist?id=4884262685,王一博应援曲全收录❤️【含YIBO的单曲】,84998,慕落依
/playlist?id=5365816389,你走以后 再也没有,10万,蔡嘉辉-
/playlist?id=5228589363,一起来跳舞好吗,83045,BerkerleyLiu
/playlist?id=5187657475,华语｜走出去旅行，让精彩的世界影响你,81625,施词
/playlist?id=5241404724,「小北」一个人的孤独,81722,赵小北c
/playlist?id=3196633328,“桃花醒自然 星斗睡河汉”,79571,彦彦吹风
/playlist?id=4973322736,TNT时代少年团歌单（持续更新）,80290,深海余卿卿
/playlist?id=5197869976,简单的喜欢最长远，懂你的人最温柔,79076,围豆
/playlist?id=5259442216,月圆团圆 | 幸福总会在我手上,76371,索尼音乐娱乐
/playlist?id=5149512737,旋律说唱Melody | 中英文抓耳的说唱,76657,你的酷提
/playlist?id=5196924445,说唱新世代2020 第一期,74729,名字只是个代号-47
/playlist?id=5256066671,夺冠||卯足了劲，只为热爱,73977,dellydog
/playlist?id=5182795289,No总的中文歌单（混搭）,71848,Lamseason
/playlist?id=5338199123,马保国，我大意了没有闪，马老师请你听歌。,69962,小郭不是机器人
/playlist?id=4919162678,吕德华直播歌单,69441,MAGNETOsoso
/playlist?id=3174912455,2020古风新歌歌单（持续更新）,69328,狂雪任风吹
/playlist?id=5094844075,炸裂好听的歌曲,67807,赋南啊
/playlist?id=5101847007,刺客、战士专场[燃系BGM],66543,刘一品ljp
/playlist?id=4871018933,☞『吉他』Gettar Nahxa TopliMi♬✵,66950,-小爱45
/playlist?id=5357937853,【粤语说唱】来自南方的气息,65359,3aGuaiXXL
/playlist?id=5280480501,高甜翻唱：超好听温柔的翻唱学习歌单,64787,是龙舞阿丶
/playlist?id=5341750420,心存感激 所遇既温柔,63779,惊鸿一瞥mnb
/playlist?id=5368961469,冬日恋歌~慢慢等一个爱的人,63086,冉启升与榴莲牛郎刘奶奶
/playlist?id=4928657762,【古风剪辑】古装视频剪辑BGM 偏虐,63191,星河不知意-y
/playlist?id=2965521321,当我决定离开不回头 你似乎很享受,78320,三川u
/playlist?id=5144804641,夏天的乐队 | 复古浪漫,60461,PowerMilk包话喵
/playlist?id=5038659057,Chill Beat | 抒情说唱伴奏,58903,DKONENG
/playlist?id=5299340155,法老2020专辑《科幻小说》,58823,Eminem_China
/playlist?id=4925630957,精选翻唱｜每日一首易入睡,58874,故里音乐
/playlist?id=3237096266,德云社相声贯口歌单,58496,写给长安
/playlist?id=5071266015,一个奇怪的水瓶座歌单,55501,今天我也很难过丶
/playlist?id=4857582078,秦霄贤翻唱歌曲原版,55703,小宇儿呀--
/playlist?id=5312159651,请 用 动 物 的 本 能 缠 绕 住 我,64850,温子琛
/playlist?id=5299230353,变得温柔一些，生活也会顺遂很多,54292,蜡笔小周阿
/playlist?id=5296701941,椅子乐团的私藏歌单,53981,椅子樂團TheChairs
/playlist?id=5322031029,失眠的夜，喂你一勺星星。,53321,一勺小叔
/playlist?id=5372987038,互相错过彼此，很遗憾吧,51528,我沉迷初遇
/playlist?id=5337348174,实力唱作人｜TA的故事你听懂了吗？,49285,环球音乐中国
/playlist?id=5227514366,厂牌精选 | CDC成都集团,48680,云音乐说唱专区
/playlist?id=5030635103,一个水瓶座爱听的歌单,48252,等待注销的账户
/playlist?id=5185627911,土嗨神曲丨中文DJ丨咕咚版丨翻唱合集,47021,智贤哇
/playlist?id=5267049919,《风犬少年的天空》BGM合集,46971,余牧谿
/playlist?id=5186554303,精选 | 巨好听单曲循环 百听不厌,51507,心之所动_温优
/playlist?id=5078215702,黄龄性转降调男声,45593,吃榴莲的狗
/playlist?id=5132595714,2020中国好声音,43888,陌路繁华-
/playlist?id=5172299350,Boom| 中韩hiphop最炸的都在这了,43716,九星NineStar
/playlist?id=5009196118,德云社|秦霄贤德云女孩张云雷郭麒麟郭德纲,43472,李袈
/playlist?id=5266117297,AK刘彰叫我ak就好了,41066,Yeah虚拟k
/playlist?id=5171467813,TFBOYS「和你在一起」,39835,Likh_0806
/playlist?id=5058648497,『每日一哀』英文伤感歌曲…,39508,T_T杰宇
/playlist?id=5267242749,希望你以后记得我就好了.,37916,网抑云
/playlist?id=5234894591,天凉了 故事也该翻篇了.,37706,局限l
/playlist?id=5365468163,“爱意东升西落”,37857,爱要勇敢追
/playlist?id=2798343428,猫耳FM广播剧,40541,Hionsa
/playlist?id=5278063101,总有一个人教会你成长，然后悄无声息的离开,35589,你曾是少年Ooo
/playlist?id=5274412474,在一起叫梦分开了叫痛没做完的梦最痛,35669,凭什么后来者_居上阿
/playlist?id=4912797510,TFBOYS七周年【日光旅行】.,32628,痴烊烊烊-
/playlist?id=5274838491,「古风×剑三」与卿遥望，爱情花悄绽。,32263,大叔_何足道哉
/playlist?id=4872588703,up! 阴阳怪气and变形兄弟,31767,紫鹅鹅鹅
/playlist?id=5231268191,“可能有时候我也会词不达意”,31271,想成为young少侠一样的大男孩
/playlist?id=4863536378,2020最新流行歌曲,34526,黑碧
/playlist?id=5172645347,治愈男声｜写在黄昏里的温柔,36517,ll派派先生
/playlist?id=5142780369,兜兜转转还是一个人,30503,依然活的好好的
/playlist?id=5344820805,【维吾尔舞蹈曲集】Ussulluk Nahxilar,30125,AbdurusulObul
/playlist?id=5159903237,维吾尔语精选歌曲,29608,Abdulla灬turcun
/playlist?id=5303282725,岭南特产｜广东乐队图鉴,29012,墨水Moshuier
/playlist?id=5286621454,「hiphop」必听曲目 跟着摇就完事了,29155,Eleven-Z_
/playlist?id=4953075315,深夜写作业/提神/古风/燃曲,28844,堂吉诃刘
/playlist?id=5309309281,中文说唱rap,27764,别再抱有希望o
/playlist?id=5266904058,2020央视中秋晚会歌单,26639,SodaGil
/playlist?id=5301714430,你 可 真 無 聊 啊,26840,過夜時
/playlist?id=4937334183,博学多才何教授,26861,陶生-
/playlist?id=3195672867,火星家族|陪伴是最长情的告白,26206,火中舞动的光yu
/playlist?id=5149953721,一人一首赵英俊,25963,空-觅
/playlist?id=5295462220,立刻灵魂出窍穿越到另一方天地【独立国摇】,25467,陆游gt
/playlist?id=5305656697,励志说唱｜你我未来，海阔天空,25790,香蕉之城
/playlist?id=5257853937,半是蜜糖半是伤∣OST,25018,雨曦儿nine
/playlist?id=5163803260,各种边路一血、反杀必备歌单,24795,是野猪佩奇嘛
/playlist?id=5262700161,享受这治愈时刻,22930,鑫爷-LJ
/playlist?id=5374722421,好运藏在努力里\( ^▽^ )/,22376,Jupiter6-1
/playlist?id=4970149696,精选┃温柔至极,22229,A36r_
/playlist?id=5293769588,【城市民谣】多少异乡变故乡,22775,安阳汪涛
/playlist?id=5205686262,热情过后剩下的是什么,21813,朝小夕wink
/playlist?id=5125834864,重启之极海听雷OST数字专辑,20914,Jan_Svankmajer
/playlist?id=5038616914,中文跑步歌单-奔跑吧！,18907,AfterShokz韶音
/playlist?id=5280364789,美好的时光2020,19108,一首李大亮
/playlist?id=5259327983,既然留不住夏天 那我们秋天再会吧,250万,她的水彩笔
/playlist?id=5060928611,New Wave Beat / Emo Beat / 说唱伴奏,17176,beatsbyaura
/playlist?id=5189180490,大上海民国歌女代表作,16849,空虚小编
/playlist?id=5248339062,今天的不开心就止于此，明天依旧光芒万丈,182万,何木期
/playlist?id=5266107943,你爱着谁心徒留几道伤,15005,白衣染铅华1809
/playlist?id=5263349113,说唱新世代｜生番,13552,脸长一米八_
/playlist?id=5031513766,周深如果你也听说、画绢、真夏的樱花,13400,小小一粒米MG
/playlist?id=5241919602,赫兹app｜说唱作品,13052,巴黎的八
/playlist?id=5083098700,古风‖各大类戏腔,13018,七月许
/playlist?id=4986317277,【名侦探学院】同人曲收录,12909,香琳-落叶樱
/playlist?id=4985825419,橘右京修罗伤感歌单,12951,终究未能挽留落樱
/playlist?id=5088864914,马嘉祺六月推荐歌单,12565,Krystal起祺
/playlist?id=5270871905,第31届金曲奖得奖名单,136万,陈北及
/playlist?id=5014638833,甜蜜说唱 | 让心融化在浪漫的旋律中,132万,芙木2046
/playlist?id=5229729146,几十秒的心动：）,12216,飒_____
/playlist?id=5352467037,干嘛听苦情歌以为多浪漫,14165,夜晚十点二十分我们相知
/playlist?id=5191625105,【车载中文dj】开车必备，激情四射！,12061,-c岁月神偷
/playlist?id=5299877652,给生活加点糖，把微笑挂在脸上,119万,-情殇雨夜-
/playlist?id=5196789761,说唱新世代收录,11128,-Yuuki
/playlist?id=5299440976,双鱼座国产rap精选歌单,10901,一拳超人007
/playlist?id=5091461920,虎牙_吕德华边路之虎,10767,中华武德
/playlist?id=5361019890,［雨不会一直下 但一直会有雨下］,10641,涫啾
/playlist?id=5272702811,浮生闲原创小歌单【部分开放非商填词】,10481,_浮生闲_
/playlist?id=5055796971,时光留声机：听不完的老歌，做不完的青春梦,104万,雾与晨的杂货店
/playlist?id=5361696367,宝藏中文｜彩色浪漫与黑白情调,10339,水塘里的河豚
/playlist?id=5067003282,“等不到就别等了”,102万,晚冬色
/playlist?id=5314625951,音恭喜 译遗憾,10238,无非_廾匸
/playlist?id=4977991665,好听的歌→被翻唱，好听的翻唱→在此！,100万,菠菜含有铁
/playlist?id=4857139488,中国新说唱2020全收录,100万,风轻轻飘随你笑
/playlist?id=5340250032,《金陵有座东君书院》背景音乐,10595,陈恒他呀喜欢你
/playlist?id=5194950079,我听，你听 (I),9910,凡宇Felix
/playlist?id=5181188650,七夕 | 想和你度过以后的岁岁年年,95万,迟到情书
/playlist?id=4986024718,DJ dj我想飛,9721,快樂的海盗bb
/playlist?id=5212580910,伤感华语：没说出口的话何止心酸,9041,橘子色系
/playlist?id=5171917271,秋天来了，与夏天的烦恼告个别,76万,砚青钦墨
